0,2.6511,32.007
1,1.86185,11.0515
2,1.26314,29.1798
3,1.23922,5.55627
4,0.854998,3.26301
5,0.669907,2.20059
6,0.640195,9.34604
7,0.456915,1.24854
8,0.326376,0.893815
9,0.227661,3.05053
